movie_code,duration,facenumber_in_poster,country,budget,gross,num_voted_users,num_user_for_reviews,num_critic_for_reviews,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,imdb_score,imdb_score_class
4323,81,0,UK,2000000,,7,,,0,0,674,27,8,712,7.4,Good
4324,82,3,USA,2000000,,27646,105,40,0,11000,11000,430,167,11700,7.1,Good
4325,102,0,USA,,13220,289,9,20,115,0,473,303,46,892,3.9,Bad
4326,90,1,USA,2000000,,355,6,8,44,5,601,453,372,2395,4.6,Fair
4327,30,5,USA,,,7646,56,19,1000,,685,511,424,1884,7.3,Good
4328,92,1,USA,2300000,7927,19236,175,90,0,0,1000,29,18,1055,7.7,Good
4329,88,0,USA,2000000,,2701,31,21,153,0,633,597,332,2620,4.9,Fair
4330,97,3,USA,14000000,,5182,67,12,912,10,15000,284,171,15740,6.3,Good
4331,96,6,USA,2000000,,5732,26,33,0,68,2000,811,722,3683,6.1,Good
4332,87,3,USA,2000000,,4204,19,9,0,8,34000,463,424,35796,6.6,Good
4333,106,2,USA,2000000,2436,344,19,94,655,5,416,403,356,1611,5.7,Fair
4334,107,1,USA,,4556,4478,23,41,825,17,594,591,322,2020,5.6,Fair
4335,80,0,West Germany,,,952,36,38,200,2,16000,57,51,16110,6,Fair
4336,91,3,USA,2000000,,3605,20,12,0,10,924,472,293,2654,5.7,Fair
4337,99,0,USA,2000000,,6804,72,25,805,44,907,164,137,1807,7,Good
4338,102,0,USA,2000000,,2242,15,27,69,909,909,562,119,1674,5.3,Fair
4339,108,1,USA,2000000,,583,14,2,651,531,10000,1000,894,15707,4.4,Fair
4340,88,0,USA,1250000,,2348,25,23,0,6,680,418,233,1425,3.4,Bad
4341,89,1,USA,2000000,,1040,22,32,0,20000,2000,860,618,4968,4.5,Fair
4342,92,0,USA,2000000,,838,17,18,728,3,11000,1000,412,13583,3.4,Bad
4343,99,2,USA,1900000,4600000,11763,111,45,0,28,18000,1000,223,19649,7.1,Good
4344,103,0,USA,1900000,1420578,4894,122,60,298,35,548,495,482,2389,6.4,Good
4345,90,2,USA,1950000,,2032,15,23,620,58,405,217,164,1204,5.2,Fair
4346,95,0,Spain,3000000,1028658,118684,447,363,24000,89,16000,517,263,17471,7,Good
4347,97,1,UK,,466702,65877,100,249,17000,0,920,680,594,3275,7.3,Good
4348,108,0,Egypt,1500000,,6678,42,68,0,63,161,10,5,176,8.1,Excellent
4349,95,5,France,1400000,18435,1010,15,14,104,0,533,323,164,1082,5.8,Fair
4350,100,1,USA,30000000,35266619,108248,371,359,39000,108,17000,2000,534,20051,5.9,Fair
4351,160,3,India,,95236,5018,38,15,1000,168,733,168,71,1182,6.4,Good
4352,101,1,USA,1800000,26505000,149293,668,256,10000,0,40000,852,574,42918,7.5,Good
4353,90,0,UK,1000000,2957978,40481,134,194,0,120,41,27,0,68,7.8,Good
4354,86,5,New Zealand,,,333,6,,213,0,42,40,3,90,6.3,Good
4355,89,6,USA,1900000,444044,744,19,10,1000,47,628,606,585,4249,7.2,Good
4356,87,0,France,1800000,40990055,41509,300,311,0,13,463,400,308,1958,5.6,Fair
4357,98,1,UK,,1445366,29019,75,205,10000,456,1000,548,231,2032,7.2,Good
4358,125,0,USA,1800000,,78454,233,94,5000,603,10000,416,114,10570,8,Good
4359,95,0,USA,1800000,,342585,839,192,18000,0,654,575,277,1991,8.5,Excellent
4360,118,0,Mexico,1800000,5709616,11088,110,85,544,12,201,163,67,546,6.8,Good
4361,93,0,USA,1800000,12784397,70336,269,663,31000,188,2000,458,168,2658,7.3,Good
4362,96,4,USA,1800000,,22764,91,62,511,88,595,356,196,1432,5.5,Fair
4363,109,1,USA,1800000,3050934,2794,78,39,0,9,767,380,280,2187,7.3,Good
4364,109,0,USA,,841206,2603,34,68,952,0,553,471,186,1439,6.3,Good
4365,155,2,India,150000000,,563,6,3,82,0,141,77,61,349,5.1,Fair
4366,90,1,USA,1500000,638476,13223,45,130,0,293,16000,14000,808,32405,6.6,Good
4367,93,0,USA,1800000,,1435,17,13,266,0,12000,580,482,14620,6.1,Good
4368,108,0,Australia,1800000,505295,1747,28,44,353,28,0,0,0,0,7.5,Good
4369,114,3,USA,1800000,,25472,109,26,0,57,16000,844,426,18263,7,Good
4370,87,0,USA,,,1756,28,27,169,174,2000,399,114,2831,7.2,Good
4371,113,0,USA,1800000,,6267,103,53,368,15,647,642,491,2439,5.3,Fair
4372,87,0,USA,,,13,,,8,9,467,258,165,1270,8.7,Excellent
4373,90,0,Canada,1800000,,761,12,10,566,4,433,108,91,984,3.4,Bad
4374,111,13,USA,1800000,,686,8,4,569,21,761,713,685,4306,5.4,Fair
4375,81,1,Germany,3500000,7267324,161471,709,181,0,670,486,37,34,623,7.8,Good
4376,93,1,USA,500000,145540,26773,277,114,0,75,701,461,446,2489,6.7,Good
4377,90,3,Canada,2000000,,840,9,11,326,15,900,450,120,1724,4.7,Fair
4378,112,0,USA,1750000,,28,1,1,73,0,86,42,11,139,6.3,Good
4379,106,1,Mexico,,12589108,5526,58,75,0,36,953,399,345,2198,7.4,Good
4380,88,0,USA,1700000,,23268,95,80,794,88,595,70,67,941,6.1,Good
4381,138,1,USA,1700000,35918429,32415,510,179,951,143,1000,874,783,3970,7.5,Good
4382,105,0,USA,2000000,92401,56402,209,225,17000,68,635,445,374,2423,6.3,Good
4383,98,3,USA,1700000,1943649,8697,122,77,374,3,349,347,327,2095,6.3,Good
4384,86,0,UK,1700000,992238,16349,103,124,869,84,680,46,34,763,6.8,Good
4385,104,2,India,1000000,4231500,30479,162,195,16000,25,638,85,73,822,7.8,Good
4386,100,0,UK,1000000,396035,2725,48,76,305,87,887,805,420,2721,6.9,Good
4387,126,10,USA,1644736,,17799,133,51,0,964,319,302,275,1363,8,Good
4388,118,5,USA,1650000,,33987,150,101,0,160,862,488,426,2247,7.8,Good
4389,103,1,USA,1600000,,11920,90,55,721,673,281,230,89,955,7.4,Good
4390,102,0,USA,,2507106,2561,21,15,0,11,651,611,575,3894,6.1,Good
4391,84,0,USA,2000000,6026908,536,13,16,43,11,489,469,249,2196,4.3,Fair
4392,,5,USA,,2592808,548,15,5,588,8,713,607,394,3137,3.5,Bad
4393,95,0,France,1300000,1060591,9750,66,109,0,0,227,4,0,231,7.2,Good
4394,92,3,USA,,,2621,18,40,844,0,327,51,2,380,4.7,Fair
4395,90,0,Israel,1500000,155972,4702,23,51,0,21,53,30,27,137,7.3,Good
4396,113,2,USA,1600000,,74651,313,149,6000,0,11000,481,324,12157,7.9,Good
4397,,4,India,70000000,129319,257,4,4,9,0,421,96,45,622,5.1,Fair
4398,123,0,France,1600000,26893,4391,26,35,278,0,963,710,21,1694,7.2,Good
4399,111,2,USA,1650000,2580,1618,40,22,63,1000,2000,163,127,2564,5.4,Fair
4400,99,0,USA,,,3313,40,68,2000,4,427,253,114,992,3.7,Bad
4401,110,0,USA,26000000,58885635,194426,1057,287,7000,0,3000,2000,1000,10438,7.4,Good
4402,108,1,USA,2000000,19067631,37714,204,173,0,191,597,541,336,1981,7.1,Good
4403,92,1,USA,1100000,11806119,57578,210,61,0,15,633,403,49,1168,6.8,Good
4404,120,7,USA,1500000,,77392,245,96,0,964,607,319,248,1573,8.2,Excellent
4405,91,1,USA,1500000,7417210,59041,408,71,0,184,3000,202,82,3310,7,Good
4406,88,0,USA,1500000,7362100,60295,232,110,0,387,436,25,18,479,7.4,Good
4407,97,1,USA,1000000,7022940,14018,190,110,682,0,378,321,117,1173,6.7,Good
4408,95,1,China,,190666,2410,20,101,784,611,9,4,3,18,5.7,Fair
4409,90,5,USA,17000000,,246,1,2,0,134,260000,454,354,261818,9.1,Excellent
4410,95,1,USA,1696377,,32927,161,97,0,13000,472,239,82,896,7.6,Good
4411,103,1,Canada,2000000,5132222,14112,83,53,619,460,991,971,900,2990,7.2,Good
4412,110,2,USA,1500000,2365931,36657,318,106,0,787,1000,787,642,4762,7.5,Good
4413,103,1,USA,1500000,53991137,202800,752,445,60000,0,852,618,588,3030,6.8,Good
4414,92,3,USA,1500000,,25332,148,131,0,92,752,324,166,1652,6.9,Good
4415,114,0,Argentina,1500000,1221261,38215,125,94,0,44,827,22,7,856,7.9,Good
4416,101,3,Israel,,2408553,4547,33,105,0,4,0,0,0,0,7.6,Good
4417,112,1,USA,1500000,712294,9408,68,75,608,58,552,265,42,859,6.7,Good
4418,104,7,USA,1500000,3447339,29517,79,97,0,38,801,727,690,2667,5.8,Fair
4419,99,0,France,1500000,418953,17322,93,37,853,675,902,424,164,1582,6.5,Good
4420,98,0,USA,1500000,406035,30314,159,84,0,21,33000,243,76,33441,7.2,Good
4421,107,0,USA,,402820,10896,57,88,415,234,947,530,442,2747,6.9,Good
4422,93,1,USA,1500000,,95,3,6,307,6,393,191,56,792,5.5,Fair
4423,100,0,USA,1500000,373967,43839,481,127,0,122,210,148,83,469,6.5,Good
4424,80,0,USA,1500000,194568,2963,28,32,0,522,813,522,423,2179,6.2,Good
4425,94,1,USA,,,919,14,8,0,13,1000,826,616,3288,6.7,Good
4426,93,0,USA,1500000,,23349,235,229,0,134,936,935,488,3668,5.7,Fair
4427,87,1,USA,1500000,163245,143086,211,120,0,0,309,8,8,352,8.6,Excellent
4428,91,1,USA,1500000,119841,2419,55,31,304,18,954,767,597,3901,6.5,Good
4429,84,1,USA,1500000,173066,21379,88,100,0,0,634,328,158,1238,6.3,Good
4430,90,7,USA,1500000,92362,444,5,14,68,7,890,597,424,3138,4.3,Fair
4431,98,0,USA,1500000,105943,1351,11,14,212,102,563,485,360,2628,6.1,Good
4432,108,0,USA,1500000,,1134,26,39,216,60,826,189,121,1240,6,Fair
4433,124,0,USA,1700000,183490,463,8,35,594,407,38,8,7,60,5.8,Fair
4434,95,0,Canada,1500000,3478,22212,142,178,0,49,413,98,57,721,6.7,Good
4435,90,3,USA,2000000,52166,2792,22,46,371,7,87000,781,711,89263,6.7,Good
4436,93,1,USA,1500000,,7,,,132,228,310,228,134,771,7.6,Good
4437,101,1,USA,2500000,1163508,20376,166,234,15000,0,1000,725,721,5158,5.1,Fair
4438,107,3,New Zealand,350000,,23323,83,166,10000,3,61,46,28,165,6.8,Good
4439,20,0,USA,1500000,,4120,70,56,0,21,0,0,0,0,6.8,Good
4440,87,2,Canada,1500000,,1232,10,16,193,0,199,134,108,596,6.8,Good
4441,98,2,USA,1500000,,291,7,9,283,11,979,975,636,4036,6.3,Good
4442,112,2,Romania,5000000,,2841,13,18,0,34,129,98,71,588,7.1,Good
4443,82,0,Canada,1500000,,459,10,4,236,65,341,265,146,967,2.8,Bad
4444,102,,USA,2000000,,108,1,,232,5,3000,660,259,4320,8.2,Excellent
4445,97,3,USA,1500000,,735,18,6,402,764,835,522,492,2882,3.1,Bad
4446,130,2,USA,60000000,80033643,226583,448,387,38000,188,10000,3000,1000,16385,7,Good
4447,101,1,USA,1500000,,1547,42,35,750,37,501,418,56,1044,3.3,Bad
4448,93,,USA,2000000,,133,2,27,135,9,708,571,485,2870,3.6,Bad
4449,83,1,USA,2000000,184925485,133348,204,145,0,0,82,47,31,229,7.7,Good
4450,106,0,Argentina,1400000,304124,2720,37,78,57,33,341,5,3,358,6.7,Good
4451,113,2,UK,1455000,,1978,41,10,209,74,984,423,387,2140,5.5,Fair
4452,94,0,UK,1400000,36830,3291,63,60,400,87,87,70,37,256,6.6,Good
4453,101,,USA,2000000,,162,8,9,724,20,1000,301,256,2419,4.8,Fair
4454,99,0,Canada,3150000,,4948,33,63,969,10,756,382,295,2072,5.5,Fair
4455,76,0,France,,231186,2082,16,92,389,412,412,4,3,421,6.3,Good
4456,91,0,USA,1400000,,330,6,4,223,58,847,147,69,1159,6.9,Good
4457,105,1,USA,1377800,,22975,155,53,0,7,1000,370,356,2658,6.5,Good
4458,120,1,UK,960000,3650677,414976,523,116,21000,0,26000,1000,452,28294,8.2,Excellent
4459,105,0,USA,1250000,,39,2,,32,0,883,655,467,3164,7.1,Good
4460,120,0,USA,,,3405,13,13,533,,416,0,,416,7.3,Good
4461,105,1,Denmark,1300000,1647780,65951,258,98,5000,346,280,278,141,821,8.1,Excellent
4462,95,1,USA,1300000,695229,11369,65,43,872,12000,12000,680,636,14420,7.2,Good
4463,135,2,USA,1592000,638951,775,19,15,100,5,51,24,5,83,7.4,Good
4464,105,2,USA,1300000,609042,449,38,14,117,7,2000,783,548,3475,6.5,Good
4465,83,0,Canada,1500000,1521,1231,10,56,932,5,413,197,98,843,5.7,Fair
4466,111,1,USA,60000000,32940507,54316,127,79,0,17,13000,969,652,16537,6.1,Good
4467,60,0,USA,5000000,,6381,79,8,963,,210,121,109,611,7.7,Good
4468,135,1,Kyrgyzstan,1400000,,3144,24,16,0,135,0,0,0,0,8.7,Excellent
4469,88,0,Canada,1750000,,1339,46,18,220,4,232,23,13,289,4.3,Fair
4470,87,1,USA,1000000,19539,4182,53,35,3000,4,2000,1000,624,6227,6.2,Good
4471,97,2,India,1500000,100358,1167,24,5,66,0,374,145,40,602,3.3,Bad
4472,82,3,USA,1300000,,5579,42,16,0,19,700,460,134,1499,2.7,Bad
4473,103,1,USA,1300000,,4866,38,24,969,0,35000,516,511,38121,5.2,Fair
4474,130,2,USA,1288000,,87424,276,144,0,13000,1000,991,333,2888,8.2,Excellent
4475,87,0,USA,1250000,19100000,39690,394,242,0,49,309,121,59,707,6.1,Good
4476,101,4,USA,1250000,,24959,136,97,0,0,287,160,66,581,8,Good
4477,96,0,USA,1250000,,7528,88,77,0,4,796,697,132,1866,5.5,Fair
4478,80,1,USA,427000,2833383,910,11,16,0,8,2000,245,183,2459,5.7,Fair
4479,87,0,USA,15000000,,458,3,7,381,11,578,418,397,1730,3.7,Bad
4480,92,0,USA,1250000,,11047,116,74,1000,83,469,79,48,683,7.1,Good
4481,118,5,USA,1250000,,15840,124,74,0,673,595,176,137,1129,7.8,Good
4482,27,0,USA,,,3282,17,19,632,,934,691,201,1961,7.3,Good
4483,123,0,USA,1420000,,794,9,46,447,0,3000,372,161,4040,4.1,Fair
4484,100,2,USA,1200000,24741700,37785,95,58,2000,0,828,531,65,1431,7.2,Good
4485,103,0,USA,1200000,55153403,299127,1509,287,0,0,2000,878,651,5161,7.7,Good
4486,100,0,USA,1200000,18488314,76151,333,100,0,422,816,577,422,2893,7.1,Good
4487,99,6,USA,1300000,,101,1,5,221,4,18000,748,434,20218,7.6,Good
4488,89,0,Mexico,1300000,11278,1229,2,50,407,0,31,24,3,58,7,Good
4489,104,0,USA,80000000,79363785,139426,698,276,0,301,18000,4000,71,22194,5.5,Fair
4490,114,0,India,7000000,13876974,19397,214,137,0,300,307,209,73,809,7.4,Good
4491,111,0,USA,1200000,9180275,22145,231,122,756,50,2000,710,612,4288,7.7,Good
4492,99,0,USA,1200000,,24891,150,73,0,13000,282,255,232,1041,7.2,Good
4493,110,3,Germany,27000000,22494487,262160,507,202,10000,118,13000,11000,1000,26451,7.8,Good
4494,85,1,USA,1200000,2199853,19986,186,99,0,91,1000,1000,849,4289,6.6,Good
4495,113,2,USA,1200000,2859955,2417,32,10,0,29,890,848,449,2681,6,Fair
4496,99,0,USA,1200000,2812029,664719,931,173,19000,16000,16000,12000,455,28994,8.4,Excellent
4497,83,1,USA,,,1047,25,7,548,9,94,62,51,293,6.5,Good
4498,142,3,Italy,1200000,6100000,503509,780,181,20000,0,16000,34,24,16089,8.9,Excellent
4499,112,1,Brazil,4000000,375723,7025,26,111,0,9,61,9,4,76,7.9,Good
4500,108,0,USA,1200000,594904,2582,89,38,0,14,1000,330,274,1805,6,Fair
4501,88,0,USA,1200000,58936,91,4,12,27,0,268,44,3,318,6.1,Good
4502,97,0,Canada,1200000,24784,591,10,23,5000,4,,,,0,7.4,Good
4503,85,10,USA,1200000,7826,132,2,17,87,0,49000,931,924,54484,6.2,Good
4504,103,1,France,1500000,,4068,16,9,754,0,34,29,24,114,5.6,Fair
4505,110,3,USA,1200000,3830,27,1,1,75,0,3,2,0,5,7.2,Good
4506,88,1,USA,,,2953,38,51,480,4,690,316,95,1438,6.1,Good
4507,76,6,USA,,,9560,35,14,636,0,387,295,227,1190,3.8,Bad
4508,100,3,USA,1200000,,3418,52,24,204,345,843,490,94,1621,7.1,Good
4509,99,2,Canada,1200000,,652,11,18,161,0,721,134,5,862,4.5,Fair
4510,84,0,Canada,1200000,,1321,51,22,238,0,380,91,63,630,3.8,Bad
4511,91,0,USA,2600000,2850263,5061,70,9,0,38,584,399,117,1218,6.2,Good
4512,97,1,USA,1200000,,1172,27,30,477,282,586,434,148,1581,6.6,Good
4513,84,0,USA,1200000,,742,7,9,479,2,10000,500,475,11257,4.6,Fair
4514,100,1,USA,1200000,,71,2,7,242,0,498,350,312,1810,4.2,Fair
4515,94,3,USA,3000000,16101109,76467,236,91,0,6,16000,1000,804,19957,6.8,Good
4516,90,0,UK,695393,6013,39929,207,99,0,222,680,404,68,1311,7.7,Good
4517,,0,Australia,,,726,6,2,954,,511,457,206,1617,7.1,Good
4518,92,0,USA,1100000,1400000,1324,37,57,241,155,448,426,147,1329,5.9,Fair
4519,105,0,USA,,247740,285,8,12,51,0,,,,0,4.7,Fair
4520,73,1,Canada,1600000,39659,1555,32,58,131,126,14,4,3,21,7,Good
4521,116,2,South Africa,10000000,,2050,36,5,0,12,412,48,25,521,6.9,Good
4522,110,1,Canada,1100000,56129,6555,82,97,0,22,434,95,48,645,6.1,Good
4523,102,0,Indonesia,1100000,4105123,148221,316,481,51000,338,1000,342,60,1445,7.6,Good
4524,89,1,USA,1100000,,737,15,17,444,252,1000,745,252,2510,3,Bad
4525,76,0,Italy,1100000,,332,10,9,200,0,12,0,0,12,2.6,Bad
4526,82,4,USA,950000,,387508,1123,242,23000,345,2000,607,269,3442,8.6,Excellent
4527,89,0,Australia,1400000,,9465,85,95,0,0,12,5,5,29,6.1,Good
4528,150,1,India,,,11010,35,14,773,6,964,22,20,1052,7.5,Good
4529,89,1,USA,1000000,,20678,199,87,0,136,844,184,42,1080,6.7,Good
4530,145,0,USA,960000,117235247,375240,542,141,0,80,13000,1000,794,16094,8.1,Excellent
4531,91,1,Norway,1100000,,512,2,16,234,2,321,287,9,622,4.9,Fair
4532,89,0,USA,1000000,21378000,46493,335,212,7000,0,2000,826,606,4878,6.8,Good
4533,121,1,UK,1000000,,8508,56,30,328,62,883,269,69,1371,6.8,Good
4534,83,0,USA,1000000,31537320,44329,309,270,13000,6,707,305,142,1565,5.7,Fair
4535,110,1,USA,1300000,,507063,881,211,35000,17000,22000,745,595,23525,8.3,Excellent
4536,91,0,USA,1000000,17986000,22773,195,161,0,287,1000,823,725,4438,6.6,Good
4537,110,4,UK,1100000,16067035,116642,389,184,5000,92,650,275,177,1421,7.3,Good
4538,86,0,USA,1000000,18112929,52642,271,270,24000,18,1000,466,300,2665,5,Fair
4539,86,0,UK,1000000,14564027,76407,335,203,0,385,266,209,100,673,7,Good
4540,120,11,USA,5000000,20773070,4501,102,29,0,18,634,420,295,1810,3.4,Bad
4541,90,0,USA,1000000,10042266,23021,220,137,816,65,1000,989,683,3155,5.9,Fair
4542,99,0,Japan,1000000000,10037390,5442,140,107,339,2,43,3,3,53,6,Fair
4543,112,0,USA,3500000,9701559,141425,283,377,25000,310,33000,2000,616,35941,7.4,Good
4544,103,2,USA,1000000,9013113,36321,230,169,0,2,2000,508,226,3192,7.4,Good
4545,83,0,USA,1000000,53245055,30570,290,225,12000,19,403,169,128,988,4.2,Fair
4546,109,8,USA,900000,9000000,7584,137,101,0,199,503,46,44,731,6.2,Good
4547,89,1,USA,1000000,,2636,36,39,365,0,356,110,102,831,6.2,Good
4548,96,0,USA,,23808111,67654,504,372,0,49,861,68,,929,7.5,Good
4549,109,0,USA,1000000,,7346,69,40,624,23,183,102,88,510,7.2,Good
4550,122,0,USA,,5355376,9638,67,129,0,17000,543,426,184,1218,7.2,Good
4551,100,0,USA,6000000,7186670,21468,164,285,12000,0,640,550,389,2082,5.4,Fair
4552,109,0,UK,1100000,,162,5,29,75,0,202,47,30,283,7,Good
4553,95,3,USA,1000000,5997134,36381,126,337,11000,20,422,374,365,1899,7.2,Good
4554,94,0,USA,,4417124,42389,183,120,37000,11,37,3,2,42,7.9,Good
4555,107,1,USA,,5355847,6110,82,40,0,10,544,264,245,1147,6.8,Good
4556,104,1,USA,1000000,3386698,4195,86,38,392,122,22000,472,458,23461,6.7,Good
4557,96,0,USA,7500000,143492840,414345,881,387,10000,655,24000,3000,973,28817,7.5,Good
4558,93,2,USA,,5283379,31254,79,185,0,7,3000,439,180,3986,6.8,Good
4559,102,0,USA,,2981638,40425,186,348,0,46,321,300,287,1263,6.9,Good
4560,84,1,USA,,3122616,16594,73,155,0,9,612,457,313,1587,6.8,Good
4561,97,1,USA,1000000,2508841,21746,93,181,0,33,496,238,229,994,7.2,Good
4562,91,0,USA,1000000,4946250,9540,80,149,14000,9,130,19,13,198,7.4,Good
4563,84,3,USA,1000000,1950218,5933,102,54,387,56,21000,104,13,21124,5.6,Fair
4564,86,2,UK,1000000,1277257,2629,32,18,227,132,778,695,584,2400,6.8,Good
4565,91,3,UK,3500000,45857453,82232,174,122,0,11,1000,891,121,2323,7.2,Good
4566,92,0,USA,1000000,1677838,11283,155,87,0,2,783,659,5,1447,7.7,Good
4567,94,1,USA,1000000,1744858,6084,120,51,671,112,1000,826,428,3085,7,Good
4568,92,2,USA,1000000,,38893,366,260,0,152,1000,282,124,1587,7.2,Good
4569,103,4,USA,58000000,80021740,47988,154,218,35000,11,2000,1000,543,5497,6.4,Good
4570,100,0,USA,1000000,982214,1976,51,16,603,12,245,38,6,295,7.2,Good
4571,119,0,USA,1000000,798341,983,63,12,100,13,957,81,25,1107,7.2,Good
4572,167,3,India,1000000,610991,2715,19,1,92,10,353,186,97,773,6.2,Good
4573,92,0,USA,11000000,,36559,131,48,0,0,1000,898,842,3931,6.9,Good
4574,92,0,USA,1000000,582024,30396,168,59,0,406,406,203,194,904,6.2,Good
4575,108,0,USA,2500000,548712,9233,126,88,571,234,11000,552,463,12385,6.9,Good
4576,97,0,USA,1000000,464655,1524,29,28,166,4,611,394,301,1692,7,Good
4577,88,0,USA,1000000,464126,3142,68,44,115,22,638,400,275,1641,6.7,Good
4578,100,1,USA,1000000,428535,505,32,13,24,0,844,625,268,2289,3.6,Bad
4579,100,0,USA,,750100,19752,61,117,0,71,11000,733,145,12234,6.3,Good
4580,124,6,Germany,,621240,4999,32,100,0,13,20,13,7,42,7.4,Good
4581,88,2,USA,1000000,104077,46076,88,117,11000,21,1000,835,772,4720,7.4,Good
4582,106,0,USA,,334658,75633,160,140,32000,135,7000,71,11,7098,7.3,Good
4583,79,2,USA,1000000,279282,3806,49,29,150,2,855,577,551,2489,6.1,Good
4584,135,1,USA,65000000,43982842,125114,593,308,16000,0,873,559,310,2369,6.7,Good
4585,96,1,UK,1000000,484221,23836,107,248,20000,50,3,3,0,6,8.2,Excellent
4586,53,0,USA,1000000,274661,10564,40,84,0,141,141,125,23,313,7.7,Good
4587,97,0,UK,1000000,144431,1290,13,40,587,10,102,7,5,118,7.3,Good
4588,120,0,USA,,227241,56,2,,32,0,12,3,0,15,7.4,Good
4589,90,1,USA,,112521,455,16,13,25,165,978,922,679,3258,5.7,Fair
4590,91,1,New Zealand,1000000,287761,2482,16,31,0,9,53,24,9,86,7.6,Good
4591,93,0,Denmark,1000000,100240,1220,11,43,0,0,20,8,0,28,6.8,Good
4592,112,3,USA,1000000,96734,606,5,2,706,74,260000,984,891,263584,5.6,Fair
4593,160,5,India,1500000,49000,1524,30,4,31,5,724,668,219,2024,4.8,Fair
4594,95,0,USA,900000,100659,30160,193,238,0,243,969,962,725,3833,6.4,Good
4595,93,1,USA,500000,48430,20176,73,112,0,11,443,298,271,1452,6.8,Good
4596,88,0,USA,1000000,21210,2735,52,33,157,29,499,230,117,1141,6.1,Good
4597,105,2,USA,1000000,,1434,43,8,27,5,590,231,73,1042,5.2,Fair
4598,98,1,USA,,22434,334,17,95,43,8,96,71,14,196,6.9,Good
4599,82,0,USA,1000000,12996,1938,54,29,210,82,2000,571,490,3905,6,Fair
4600,89,1,USA,1000000,,397,6,3,143,32,386,261,256,1647,6.3,Good
4601,78,0,USA,1000000,10018,3228,31,71,244,0,262,163,61,509,6.1,Good
4602,97,1,USA,1000000,62480,1048,7,36,793,4,446,171,150,928,5.5,Fair
4603,81,0,USA,1000000,6387,4862,37,56,0,0,975,645,394,2694,6.9,Good
4604,90,3,USA,,5494,377,13,8,17,18,491,490,422,2633,5.6,Fair
4605,97,2,USA,1000000,,534,9,3,128,0,639,361,94,1188,1.9,Bad
4606,88,2,Germany,1000000,721,783,12,8,42,53,563,288,176,1284,4.1,Fair
4607,96,3,USA,1500000,703,480,21,9,47,436,474,436,4,920,5.4,Fair
4608,105,0,Mexico,1000000,,3499,15,87,0,50,327,9,8,351,6.8,Good
4609,,9,Pakistan,1000000,,876,15,6,259,3,7,5,4,19,7,Good
4610,76,0,USA,1000000,,9190,75,14,501,57,442,403,228,1635,6.7,Good
4611,96,1,USA,1000000,,1359,8,20,903,0,782,490,396,2607,5.8,Fair
4612,99,2,USA,1000000,,1420,26,23,138,0,363,275,131,997,6.2,Good
4613,90,4,USA,1000000,,1612,28,6,297,15,984,157,106,1752,2.8,Bad
4614,94,1,UK,,,340,7,12,32,82,694,196,47,964,7.3,Good
4615,87,2,USA,1000000,,275,22,2,141,3,767,282,149,1593,5.8,Fair
4616,93,3,USA,,,3943,24,12,599,923,34000,17000,904,52113,6.5,Good
4617,90,5,USA,1000000,,33,,,3,0,1000,618,171,1996,6.1,Good
4618,89,0,USA,500000,,3650,39,64,0,23,199,37,23,292,5.1,Fair
4619,83,1,USA,1000000,,634,14,7,150,142,458,383,317,1549,2.2,Bad
4620,96,0,Spain,,,955,7,9,68,0,90,0,0,90,7.2,Good
4621,90,1,USA,1000000,,982,12,21,370,0,898,395,360,2116,5.7,Fair
4622,138,6,USA,1000000,,293,1,,41,105,592,207,110,1350,3.4,Bad
4623,84,3,USA,1000000,,93,6,1,54,142,10000,854,402,11466,3.8,Bad
4624,83,1,USA,,,6531,47,95,0,224,224,59,37,344,4.7,Fair
4625,96,2,UK,1000000,,6513,41,40,968,0,335,334,177,1226,5.6,Fair
4626,94,0,USA,1000000,,425,24,6,91,6,92,17,0,109,3.9,Bad
4627,90,2,Canada,1000000,,137,16,16,48,0,57,40,36,231,5.4,Fair
4628,95,0,USA,1000000,,6256,19,39,936,53,677,366,253,1825,5.2,Fair
4629,93,2,USA,1000000,,2057,30,150,0,3,214,211,115,656,3.5,Bad
4630,111,0,USA,1000000,,207,1,1,212,0,657,608,426,2677,5.3,Fair
4631,101,0,UK,20000000,2319187,92640,212,393,23000,0,3000,1000,888,5056,7,Good
4632,103,0,USA,,,4998,55,32,785,17,754,605,113,1567,7.1,Good
4633,87,1,Germany,950000,,6265,56,78,2000,0,696,371,302,1618,5.5,Fair
4634,30,8,USA,,,954,14,,57,,775,275,223,1713,5.9,Fair
4635,100,1,USA,950000,,7870,64,8,884,12,529,413,354,2468,6,Fair
4636,90,1,USA,989000,,443,4,6,42,29,1000,569,558,2504,4.8,Fair
